TITLE= "  3.0000E-02 years"
VARIABLES="     x","     y","     z","   vly  "
ZONE T= "  3.0000E-02", I=  30 , J=  29 , K=   1
  7.5000E-01  1.2250E+01  5.0000E-01  4.0373E+00
  7.5000E-01  1.2750E+01  5.0000E-01  3.2291E+00
  7.5000E-01  1.3250E+01  5.0000E-01  2.4218E+00
  7.5000E-01  1.3750E+01  5.0000E-01  1.6147E+00
  7.5000E-01  1.4250E+01  5.0000E-01  8.0743E-01
  1.2500E+00  2.5000E-01  5.0000E-01  3.0829E+01
  1.2500E+00  7.5000E-01  5.0000E-01  4.0889E+01
  1.2500E+00  1.2500E+00  5.0000E-01  4.0889E+01
  1.2500E+00  1.7500E+00  5.0000E-01  3.7543E+01
  1.2500E+00  2.2500E+00  5.0000E-01  3.3569E+01
  1.2500E+00  2.7500E+00  5.0000E-01  2.9867E+01
  1.2500E+00  3.2500E+00  5.0000E-01  2.6658E+01
  1.2500E+00  3.7500E+00  5.0000E-01  2.3931E+01
  1.2500E+00  4.2500E+00  5.0000E-01  2.1616E+01
  1.2500E+00  4.7500E+00  5.0000E-01  1.9634E+01
  1.2500E+00  5.2500E+00  5.0000E-01  1.7919E+01
  1.2500E+00  5.7500E+00  5.0000E-01  1.6413E+01
  1.2500E+00  6.2500E+00  5.0000E-01  1.5074E+01
  1.2500E+00  6.7500E+00  5.0000E-01  1.3865E+01
  1.2500E+00  7.2500E+00  5.0000E-01  1.2758E+01
  1.2500E+00  7.7500E+00  5.0000E-01  1.1732E+01
  1.2500E+00  8.2500E+00  5.0000E-01  1.0768E+01
  1.2500E+00  8.7500E+00  5.0000E-01  9.8513E+00
  1.2500E+00  9.2500E+00  5.0000E-01  8.9708E+00
  1.2500E+00  9.7500E+00  5.0000E-01  8.1169E+00
  1.2500E+00  1.0250E+01  5.0000E-01  7.2821E+00
  1.2500E+00  1.0750E+01  5.0000E-01  6.4603E+00
  1.2500E+00  1.1250E+01  5.0000E-01  5.6469E+00
  1.2500E+00  1.1750E+01  5.0000E-01  4.8384E+00
  1.2500E+00  1.2250E+01  5.0000E-01  4.0323E+00
  1.2500E+00  1.2750E+01  5.0000E-01  3.2268E+00
  1.2500E+00  1.3250E+01  5.0000E-01  2.4211E+00
  1.2500E+00  1.3750E+01  5.0000E-01  1.6147E+00
  1.2500E+00  1.4250E+01  5.0000E-01  8.0757E-01
  1.7500E+00  2.5000E-01  5.0000E-01  1.6887E+01
  1.7500E+00  7.5000E-01  5.0000E-01  2.6298E+01
  1.7500E+00  1.2500E+00  5.0000E-01  2.9644E+01
  1.7500E+00  1.7500E+00  5.0000E-01  2.9644E+01
  1.7500E+00  2.2500E+00  5.0000E-01  2.8145E+01
  1.7500E+00  2.7500E+00  5.0000E-01  2.6121E+01
  1.7500E+00  3.2500E+00  5.0000E-01  2.4026E+01
  1.7500E+00  3.7500E+00  5.0000E-01  2.2043E+01
  1.7500E+00  4.2500E+00  5.0000E-01  2.0234E+01
  1.7500E+00  4.7500E+00  5.0000E-01  1.8606E+01
  1.7500E+00  5.2500E+00  5.0000E-01  1.7142E+01
  1.7500E+00  5.7500E+00  5.0000E-01  1.5820E+01
  1.7500E+00  6.2500E+00  5.0000E-01  1.4617E+01
  1.7500E+00  6.7500E+00  5.0000E-01  1.3512E+01
  1.7500E+00  7.2500E+00  5.0000E-01  1.2485E+01
  1.7500E+00  7.7500E+00  5.0000E-01  1.1521E+01
  1.7500E+00  8.2500E+00  5.0000E-01  1.0606E+01
  1.7500E+00  8.7500E+00  5.0000E-01  9.7289E+00
  1.7500E+00  9.2500E+00  5.0000E-01  8.8796E+00
  1.7500E+00  9.7500E+00  5.0000E-01  8.0506E+00
  1.7500E+00  1.0250E+01  5.0000E-01  7.2353E+00
  1.7500E+00  1.0750E+01  5.0000E-01  6.4287E+00
  1.7500E+00  1.1250E+01  5.0000E-01  5.6268E+00
  1.7500E+00  1.1750E+01  5.0000E-01  4.8268E+00
  1.7500E+00  1.2250E+01  5.0000E-01  4.0265E+00
  1.7500E+00  1.2750E+01  5.0000E-01  3.2248E+00
  1.7500E+00  1.3250E+01  5.0000E-01  2.4211E+00
  1.7500E+00  1.3750E+01  5.0000E-01  1.6154E+00
  1.7500E+00  1.4250E+01  5.0000E-01  8.0814E-01
  2.2500E+00  2.5000E-01  5.0000E-01  1.0420E+01
  2.2500E+00  7.5000E-01  5.0000E-01  1.7771E+01
  2.2500E+00  1.2500E+00  5.0000E-01  2.1745E+01
  2.2500E+00  1.7500E+00  5.0000E-01  2.3245E+01
  2.2500E+00  2.2500E+00  5.0000E-01  2.3245E+01
  2.2500E+00  2.7500E+00  5.0000E-01  2.2447E+01
  2.2500E+00  3.2500E+00  5.0000E-01  2.1280E+01
  2.2500E+00  3.7500E+00  5.0000E-01  1.9981E+01
  2.2500E+00  4.2500E+00  5.0000E-01  1.8673E+01
  2.2500E+00  4.7500E+00  5.0000E-01  1.7413E+01
  2.2500E+00  5.2500E+00  5.0000E-01  1.6223E+01
  2.2500E+00  5.7500E+00  5.0000E-01  1.5107E+01
  2.2500E+00  6.2500E+00  5.0000E-01  1.4062E+01
  2.2500E+00  6.7500E+00  5.0000E-01  1.3079E+01
  2.2500E+00  7.2500E+00  5.0000E-01  1.2149E+01
  2.2500E+00  7.7500E+00  5.0000E-01  1.1261E+01
  2.2500E+00  8.2500E+00  5.0000E-01  1.0407E+01
  2.2500E+00  8.7500E+00  5.0000E-01  9.5784E+00
  2.2500E+00  9.2500E+00  5.0000E-01  8.7682E+00
  2.2500E+00  9.7500E+00  5.0000E-01  7.9704E+00
  2.2500E+00  1.0250E+01  5.0000E-01  7.1798E+00
  2.2500E+00  1.0750E+01  5.0000E-01  6.3924E+00
  2.2500E+00  1.1250E+01  5.0000E-01  5.6050E+00
  2.2500E+00  1.1750E+01  5.0000E-01  4.8155E+00
  2.2500E+00  1.2250E+01  5.0000E-01  4.0223E+00
  2.2500E+00  1.2750E+01  5.0000E-01  3.2248E+00
  2.2500E+00  1.3250E+01  5.0000E-01  2.4231E+00
  2.2500E+00  1.3750E+01  5.0000E-01  1.6177E+00
  2.2500E+00  1.4250E+01  5.0000E-01  8.0958E-01
  2.7500E+00  2.5000E-01  5.0000E-01  7.0230E+00
  2.7500E+00  7.5000E-01  5.0000E-01  1.2620E+01
  2.7500E+00  1.2500E+00  5.0000E-01  1.6322E+01
  2.7500E+00  1.7500E+00  5.0000E-01  1.8345E+01
  2.7500E+00  2.2500E+00  5.0000E-01  1.9143E+01
  2.7500E+00  2.7500E+00  5.0000E-01  1.9143E+01
  2.7500E+00  3.2500E+00  5.0000E-01  1.8667E+01
  2.7500E+00  3.7500E+00  5.0000E-01  1.7929E+01
  2.7500E+00  4.2500E+00  5.0000E-01  1.7064E+01
  2.7500E+00  4.7500E+00  5.0000E-01  1.6149E+01
  2.7500E+00  5.2500E+00  5.0000E-01  1.5229E+01
  2.7500E+00  5.7500E+00  5.0000E-01  1.4324E+01
  2.7500E+00  6.2500E+00  5.0000E-01  1.3446E+01
  2.7500E+00  6.7500E+00  5.0000E-01  1.2595E+01
  2.7500E+00  7.2500E+00  5.0000E-01  1.1770E+01
  2.7500E+00  7.7500E+00  5.0000E-01  1.0967E+01
  2.7500E+00  8.2500E+00  5.0000E-01  1.0182E+01
  2.7500E+00  8.7500E+00  5.0000E-01  9.4095E+00
  2.7500E+00  9.2500E+00  5.0000E-01  8.6445E+00
  2.7500E+00  9.7500E+00  5.0000E-01  7.8830E+00
  2.7500E+00  1.0250E+01  5.0000E-01  7.1212E+00
  2.7500E+00  1.0750E+01  5.0000E-01  6.3561E+00
  2.7500E+00  1.1250E+01  5.0000E-01  5.5854E+00
  2.7500E+00  1.1750E+01  5.0000E-01  4.8077E+00
  2.7500E+00  1.2250E+01  5.0000E-01  4.0223E+00
  2.7500E+00  1.2750E+01  5.0000E-01  3.2291E+00
  2.7500E+00  1.3250E+01  5.0000E-01  2.4288E+00
  2.7500E+00  1.3750E+01  5.0000E-01  1.6227E+00
  2.7500E+00  1.4250E+01  5.0000E-01  8.1245E-01
  3.2500E+00  2.5000E-01  5.0000E-01  5.0512E+00
  3.2500E+00  7.5000E-01  5.0000E-01  9.3659E+00
  3.2500E+00  1.2500E+00  5.0000E-01  1.2576E+01
  3.2500E+00  1.7500E+00  5.0000E-01  1.4671E+01
  3.2500E+00  2.2500E+00  5.0000E-01  1.5838E+01
  3.2500E+00  2.7500E+00  5.0000E-01  1.6314E+01
  3.2500E+00  3.2500E+00  5.0000E-01  1.6314E+01
  3.2500E+00  3.7500E+00  5.0000E-01  1.6005E+01
  3.2500E+00  4.2500E+00  5.0000E-01  1.5504E+01
  3.2500E+00  4.7500E+00  5.0000E-01  1.4892E+01
  3.2500E+00  5.2500E+00  5.0000E-01  1.4219E+01
  3.2500E+00  5.7500E+00  5.0000E-01  1.3516E+01
  3.2500E+00  6.2500E+00  5.0000E-01  1.2801E+01
  3.2500E+00  6.7500E+00  5.0000E-01  1.2084E+01
  3.2500E+00  7.2500E+00  5.0000E-01  1.1369E+01
  3.2500E+00  7.7500E+00  5.0000E-01  1.0656E+01
  3.2500E+00  8.2500E+00  5.0000E-01  9.9449E+00
  3.2500E+00  8.7500E+00  5.0000E-01  9.2329E+00
  3.2500E+00  9.2500E+00  5.0000E-01  8.5174E+00
  3.2500E+00  9.7500E+00  5.0000E-01  7.7959E+00
  3.2500E+00  1.0250E+01  5.0000E-01  7.0658E+00
  3.2500E+00  1.0750E+01  5.0000E-01  6.3253E+00
  3.2500E+00  1.1250E+01  5.0000E-01  5.5728E+00
  3.2500E+00  1.1750E+01  5.0000E-01  4.8077E+00
  3.2500E+00  1.2250E+01  5.0000E-01  4.0300E+00
  3.2500E+00  1.2750E+01  5.0000E-01  3.2405E+00
  3.2500E+00  1.3250E+01  5.0000E-01  2.4404E+00
  3.2500E+00  1.3750E+01  5.0000E-01  1.6319E+00
  3.2500E+00  1.4250E+01  5.0000E-01  8.1748E-01
  3.7500E+00  2.5000E-01  5.0000E-01  3.8158E+00
  3.7500E+00  7.5000E-01  5.0000E-01  7.2163E+00
  3.7500E+00  1.2500E+00  5.0000E-01  9.9433E+00
  3.7500E+00  1.7500E+00  5.0000E-01  1.1926E+01
  3.7500E+00  2.2500E+00  5.0000E-01  1.3225E+01
  3.7500E+00  2.7500E+00  5.0000E-01  1.3962E+01
  3.7500E+00  3.2500E+00  5.0000E-01  1.4272E+01
  3.7500E+00  3.7500E+00  5.0000E-01  1.4272E+01
  3.7500E+00  4.2500E+00  5.0000E-01  1.4056E+01
  3.7500E+00  4.7500E+00  5.0000E-01  1.3696E+01
  3.7500E+00  5.2500E+00  5.0000E-01  1.3239E+01
  3.7500E+00  5.7500E+00  5.0000E-01  1.2719E+01
  3.7500E+00  6.2500E+00  5.0000E-01  1.2159E+01
  3.7500E+00  6.7500E+00  5.0000E-01  1.1571E+01
  3.7500E+00  7.2500E+00  5.0000E-01  1.0965E+01
  3.7500E+00  7.7500E+00  5.0000E-01  1.0344E+01
  3.7500E+00  8.2500E+00  5.0000E-01  9.7084E+00
  3.7500E+00  8.7500E+00  5.0000E-01  9.0597E+00
  3.7500E+00  9.2500E+00  5.0000E-01  8.3964E+00
  3.7500E+00  9.7500E+00  5.0000E-01  7.7173E+00
  3.7500E+00  1.0250E+01  5.0000E-01  7.0210E+00
  3.7500E+00  1.0750E+01  5.0000E-01  6.3063E+00
  3.7500E+00  1.1250E+01  5.0000E-01  5.5728E+00
  3.7500E+00  1.1750E+01  5.0000E-01  4.8203E+00
  3.7500E+00  1.2250E+01  5.0000E-01  4.0497E+00
  3.7500E+00  1.2750E+01  5.0000E-01  3.2623E+00
  3.7500E+00  1.3250E+01  5.0000E-01  2.4604E+00
  3.7500E+00  1.3750E+01  5.0000E-01  1.6470E+00
  3.7500E+00  1.4250E+01  5.0000E-01  8.2558E-01
  4.2500E+00  2.5000E-01  5.0000E-01  2.9958E+00
  4.2500E+00  7.5000E-01  5.0000E-01  5.7402E+00
  4.2500E+00  1.2500E+00  5.0000E-01  8.0556E+00
  4.2500E+00  1.7500E+00  5.0000E-01  9.8643E+00
  4.2500E+00  2.2500E+00  5.0000E-01  1.1173E+01
  4.2500E+00  2.7500E+00  5.0000E-01  1.2038E+01
  4.2500E+00  3.2500E+00  5.0000E-01  1.2538E+01
  4.2500E+00  3.7500E+00  5.0000E-01  1.2754E+01
  4.2500E+00  4.2500E+00  5.0000E-01  1.2754E+01
  4.2500E+00  4.7500E+00  5.0000E-01  1.2595E+01
  4.2500E+00  5.2500E+00  5.0000E-01  1.2321E+01
  4.2500E+00  5.7500E+00  5.0000E-01  1.1963E+01
  4.2500E+00  6.2500E+00  5.0000E-01  1.1544E+01
  4.2500E+00  6.7500E+00  5.0000E-01  1.1078E+01
  4.2500E+00  7.2500E+00  5.0000E-01  1.0576E+01
  4.2500E+00  7.7500E+00  5.0000E-01  1.0044E+01
  4.2500E+00  8.2500E+00  5.0000E-01  9.4855E+00
  4.2500E+00  8.7500E+00  5.0000E-01  8.9011E+00
  4.2500E+00  9.2500E+00  5.0000E-01  8.2913E+00
  4.2500E+00  9.7500E+00  5.0000E-01  7.6559E+00
  4.2500E+00  1.0250E+01  5.0000E-01  6.9944E+00
  4.2500E+00  1.0750E+01  5.0000E-01  6.3063E+00
  4.2500E+00  1.1250E+01  5.0000E-01  5.5917E+00
  4.2500E+00  1.1750E+01  5.0000E-01  4.8511E+00
  4.2500E+00  1.2250E+01  5.0000E-01  4.0860E+00
  4.2500E+00  1.2750E+01  5.0000E-01  3.2986E+00
  4.2500E+00  1.3250E+01  5.0000E-01  2.4920E+00
  4.2500E+00  1.3750E+01  5.0000E-01  1.6702E+00
  4.2500E+00  1.4250E+01  5.0000E-01  8.3780E-01
  4.7500E+00  2.5000E-01  5.0000E-01  2.4270E+00
  4.7500E+00  7.5000E-01  5.0000E-01  4.6930E+00
  4.7500E+00  1.2500E+00  5.0000E-01  6.6744E+00
  4.7500E+00  1.7500E+00  5.0000E-01  8.3030E+00
  4.7500E+00  2.2500E+00  5.0000E-01  9.5635E+00
  4.7500E+00  2.7500E+00  5.0000E-01  1.0478E+01
  4.7500E+00  3.2500E+00  5.0000E-01  1.1091E+01
  4.7500E+00  3.7500E+00  5.0000E-01  1.1451E+01
  4.7500E+00  4.2500E+00  5.0000E-01  1.1610E+01
  4.7500E+00  4.7500E+00  5.0000E-01  1.1610E+01
  4.7500E+00  5.2500E+00  5.0000E-01  1.1487E+01
  4.7500E+00  5.7500E+00  5.0000E-01  1.1268E+01
  4.7500E+00  6.2500E+00  5.0000E-01  1.0974E+01
  4.7500E+00  6.7500E+00  5.0000E-01  1.0621E+01
  4.7500E+00  7.2500E+00  5.0000E-01  1.0218E+01
  4.7500E+00  7.7500E+00  5.0000E-01  9.7724E+00
  4.7500E+00  8.2500E+00  5.0000E-01  9.2882E+00
  4.7500E+00  8.7500E+00  5.0000E-01  8.7677E+00
  4.7500E+00  9.2500E+00  5.0000E-01  8.2118E+00
  4.7500E+00  9.7500E+00  5.0000E-01  7.6207E+00
  4.7500E+00  1.0250E+01  5.0000E-01  6.9944E+00
  4.7500E+00  1.0750E+01  5.0000E-01  6.3329E+00
  4.7500E+00  1.1250E+01  5.0000E-01  5.6366E+00
  4.7500E+00  1.1750E+01  5.0000E-01  4.9065E+00
  4.7500E+00  1.2250E+01  5.0000E-01  4.1447E+00
  4.7500E+00  1.2750E+01  5.0000E-01  3.3541E+00
  4.7500E+00  1.3250E+01  5.0000E-01  2.5388E+00
  4.7500E+00  1.3750E+01  5.0000E-01  1.7039E+00
  4.7500E+00  1.4250E+01  5.0000E-01  8.5544E-01
  5.2500E+00  2.5000E-01  5.0000E-01  2.0192E+00
  5.2500E+00  7.5000E-01  5.0000E-01  3.9305E+00
  5.2500E+00  1.2500E+00  5.0000E-01  5.6460E+00
  5.2500E+00  1.7500E+00  5.0000E-01  7.1100E+00
  5.2500E+00  2.2500E+00  5.0000E-01  8.3001E+00
  5.2500E+00  2.7500E+00  5.0000E-01  9.2208E+00
  5.2500E+00  3.2500E+00  5.0000E-01  9.8940E+00
  5.2500E+00  3.7500E+00  5.0000E-01  1.0351E+01
  5.2500E+00  4.2500E+00  5.0000E-01  1.0625E+01
  5.2500E+00  4.7500E+00  5.0000E-01  1.0749E+01
  5.2500E+00  5.2500E+00  5.0000E-01  1.0749E+01
  5.2500E+00  5.7500E+00  5.0000E-01  1.0648E+01
  5.2500E+00  6.2500E+00  5.0000E-01  1.0465E+01
  5.2500E+00  6.7500E+00  5.0000E-01  1.0213E+01
  5.2500E+00  7.2500E+00  5.0000E-01  9.9024E+00
  5.2500E+00  7.7500E+00  5.0000E-01  9.5390E+00
  5.2500E+00  8.2500E+00  5.0000E-01  9.1272E+00
  5.2500E+00  8.7500E+00  5.0000E-01  8.6697E+00
  5.2500E+00  9.2500E+00  5.0000E-01  8.1674E+00
  5.2500E+00  9.7500E+00  5.0000E-01  7.6207E+00
  5.2500E+00  1.0250E+01  5.0000E-01  7.0297E+00
  5.2500E+00  1.0750E+01  5.0000E-01  6.3943E+00
  5.2500E+00  1.1250E+01  5.0000E-01  5.7152E+00
  5.2500E+00  1.1750E+01  5.0000E-01  4.9936E+00
  5.2500E+00  1.2250E+01  5.0000E-01  4.2321E+00
  5.2500E+00  1.2750E+01  5.0000E-01  3.4342E+00
  5.2500E+00  1.3250E+01  5.0000E-01  2.6052E+00
  5.2500E+00  1.3750E+01  5.0000E-01  1.7512E+00
  5.2500E+00  1.4250E+01  5.0000E-01  8.8006E-01
  5.7500E+00  2.5000E-01  5.0000E-01  1.7195E+00
  5.7500E+00  7.5000E-01  5.0000E-01  3.3637E+00
  5.7500E+00  1.2500E+00  5.0000E-01  4.8690E+00
  5.7500E+00  1.7500E+00  5.0000E-01  6.1909E+00
  5.7500E+00  2.2500E+00  5.0000E-01  7.3063E+00
  5.7500E+00  2.7500E+00  5.0000E-01  8.2107E+00
  5.7500E+00  3.2500E+00  5.0000E-01  8.9137E+00
  5.7500E+00  3.7500E+00  5.0000E-01  9.4333E+00
  5.7500E+00  4.2500E+00  5.0000E-01  9.7913E+00
  5.7500E+00  4.7500E+00  5.0000E-01  1.0010E+01
  5.7500E+00  5.2500E+00  5.0000E-01  1.0111E+01
  5.7500E+00  5.7500E+00  5.0000E-01  1.0111E+01
  5.7500E+00  6.2500E+00  5.0000E-01  1.0025E+01
  5.7500E+00  6.7500E+00  5.0000E-01  9.8649E+00
  5.7500E+00  7.2500E+00  5.0000E-01  9.6393E+00
  5.7500E+00  7.7500E+00  5.0000E-01  9.3537E+00
  5.7500E+00  8.2500E+00  5.0000E-01  9.0121E+00
  5.7500E+00  8.7500E+00  5.0000E-01  8.6164E+00
  5.7500E+00  9.2500E+00  5.0000E-01  8.1674E+00
  5.7500E+00  9.7500E+00  5.0000E-01  7.6651E+00
  5.7500E+00  1.0250E+01  5.0000E-01  7.1092E+00
  5.7500E+00  1.0750E+01  5.0000E-01  6.4994E+00
  5.7500E+00  1.1250E+01  5.0000E-01  5.8362E+00
  5.7500E+00  1.1750E+01  5.0000E-01  5.1207E+00
  5.7500E+00  1.2250E+01  5.0000E-01  4.3558E+00
  5.7500E+00  1.2750E+01  5.0000E-01  3.5456E+00
  5.7500E+00  1.3250E+01  5.0000E-01  2.6964E+00
  5.7500E+00  1.3750E+01  5.0000E-01  1.8159E+00
  5.7500E+00  1.4250E+01  5.0000E-01  9.1354E-01
  6.2500E+00  2.5000E-01  5.0000E-01  1.4950E+00
  6.2500E+00  7.5000E-01  5.0000E-01  2.9358E+00
  6.2500E+00  1.2500E+00  5.0000E-01  4.2754E+00
  6.2500E+00  1.7500E+00  5.0000E-01  5.4783E+00
  6.2500E+00  2.2500E+00  5.0000E-01  6.5234E+00
  6.2500E+00  2.7500E+00  5.0000E-01  7.4022E+00
  6.2500E+00  3.2500E+00  5.0000E-01  8.1169E+00
  6.2500E+00  3.7500E+00  5.0000E-01  8.6772E+00
  6.2500E+00  4.2500E+00  5.0000E-01  9.0965E+00
  6.2500E+00  4.7500E+00  5.0000E-01  9.3901E+00
  6.2500E+00  5.2500E+00  5.0000E-01  9.5730E+00
  6.2500E+00  5.7500E+00  5.0000E-01  9.6587E+00
  6.2500E+00  6.2500E+00  5.0000E-01  9.6588E+00
  6.2500E+00  6.7500E+00  5.0000E-01  9.5822E+00
  6.2500E+00  7.2500E+00  5.0000E-01  9.4359E+00
  6.2500E+00  7.7500E+00  5.0000E-01  9.2246E+00
  6.2500E+00  8.2500E+00  5.0000E-01  8.9511E+00
  6.2500E+00  8.7500E+00  5.0000E-01  8.6164E+00
  6.2500E+00  9.2500E+00  5.0000E-01  8.2207E+00
  6.2500E+00  9.7500E+00  5.0000E-01  7.7631E+00
  6.2500E+00  1.0250E+01  5.0000E-01  7.2426E+00
  6.2500E+00  1.0750E+01  5.0000E-01  6.6581E+00
  6.2500E+00  1.1250E+01  5.0000E-01  6.0094E+00
  6.2500E+00  1.1750E+01  5.0000E-01  5.2973E+00
  6.2500E+00  1.2250E+01  5.0000E-01  4.5247E+00
  6.2500E+00  1.2750E+01  5.0000E-01  3.6961E+00
  6.2500E+00  1.3250E+01  5.0000E-01  2.8188E+00
  6.2500E+00  1.3750E+01  5.0000E-01  1.9023E+00
  6.2500E+00  1.4250E+01  5.0000E-01  9.5825E-01
  6.7500E+00  2.5000E-01  5.0000E-01  1.3246E+00
  6.7500E+00  7.5000E-01  5.0000E-01  2.6093E+00
  6.7500E+00  1.2500E+00  5.0000E-01  3.8183E+00
  6.7500E+00  1.7500E+00  5.0000E-01  4.9237E+00
  6.7500E+00  2.2500E+00  5.0000E-01  5.9067E+00
  6.7500E+00  2.7500E+00  5.0000E-01  6.7576E+00
  6.7500E+00  3.2500E+00  5.0000E-01  7.4747E+00
  6.7500E+00  3.7500E+00  5.0000E-01  8.0620E+00
  6.7500E+00  4.2500E+00  5.0000E-01  8.5274E+00
  6.7500E+00  4.7500E+00  5.0000E-01  8.8809E+00
  6.7500E+00  5.2500E+00  5.0000E-01  9.1327E+00
  6.7500E+00  5.7500E+00  5.0000E-01  9.2926E+00
  6.7500E+00  6.2500E+00  5.0000E-01  9.3692E+00
  6.7500E+00  6.7500E+00  5.0000E-01  9.3692E+00
  6.7500E+00  7.2500E+00  5.0000E-01  9.2977E+00
  6.7500E+00  7.7500E+00  5.0000E-01  9.1578E+00
  6.7500E+00  8.2500E+00  5.0000E-01  8.9511E+00
  6.7500E+00  8.7500E+00  5.0000E-01  8.6775E+00
  6.7500E+00  9.2500E+00  5.0000E-01  8.3358E+00
  6.7500E+00  9.7500E+00  5.0000E-01  7.9241E+00
  6.7500E+00  1.0250E+01  5.0000E-01  7.4399E+00
  6.7500E+00  1.0750E+01  5.0000E-01  6.8810E+00
  6.7500E+00  1.1250E+01  5.0000E-01  6.2459E+00
  6.7500E+00  1.1750E+01  5.0000E-01  5.5346E+00
  6.7500E+00  1.2250E+01  5.0000E-01  4.7495E+00
  6.7500E+00  1.2750E+01  5.0000E-01  3.8954E+00
  6.7500E+00  1.3250E+01  5.0000E-01  2.9805E+00
  6.7500E+00  1.3750E+01  5.0000E-01  2.0162E+00
  6.7500E+00  1.4250E+01  5.0000E-01  1.0172E+00
  7.2500E+00  2.5000E-01  5.0000E-01  1.1943E+00
  7.2500E+00  7.5000E-01  5.0000E-01  2.3584E+00
  7.2500E+00  1.2500E+00  5.0000E-01  3.4649E+00
  7.2500E+00  1.7500E+00  5.0000E-01  4.4915E+00
  7.2500E+00  2.2500E+00  5.0000E-01  5.4221E+00
  7.2500E+00  2.7500E+00  5.0000E-01  6.2469E+00
  7.2500E+00  3.2500E+00  5.0000E-01  6.9621E+00
  7.2500E+00  3.7500E+00  5.0000E-01  7.5686E+00
  7.2500E+00  4.2500E+00  5.0000E-01  8.0703E+00
  7.2500E+00  4.7500E+00  5.0000E-01  8.4732E+00
  7.2500E+00  5.2500E+00  5.0000E-01  8.7842E+00
  7.2500E+00  5.7500E+00  5.0000E-01  9.0099E+00
  7.2500E+00  6.2500E+00  5.0000E-01  9.1562E+00
