 # time   dt   totl   totg   tot n2p
  3.0071E+06  5.0000E+04  1.2325E+04  5.7669E+00  1.2331E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.0571E+06  5.0000E+04  1.2322E+04  5.8660E+00  1.2328E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.1071E+06  5.0000E+04  1.2319E+04  5.9651E+00  1.2325E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.1571E+06  5.0000E+04  1.2316E+04  6.0642E+00  1.2322E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.2071E+06  5.0000E+04  1.2313E+04  6.1632E+00  1.2319E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.2571E+06  5.0000E+04  1.2310E+04  6.2623E+00  1.2317E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.3071E+06  5.0000E+04  1.2307E+04  6.3613E+00  1.2314E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.3571E+06  5.0000E+04  1.2304E+04  6.4603E+00  1.2311E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.4071E+06  5.0000E+04  1.2301E+04  6.5593E+00  1.2308E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.4571E+06  5.0000E+04  1.2298E+04  6.6583E+00  1.2305E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.5071E+06  5.0000E+04  1.2295E+04  6.7573E+00  1.2302E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.5571E+06  5.0000E+04  1.2292E+04  6.8562E+00  1.2299E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.6071E+06  5.0000E+04  1.2289E+04  6.9552E+00  1.2296E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.6571E+06  5.0000E+04  1.2286E+04  7.0541E+00  1.2293E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.7071E+06  5.0000E+04  1.2283E+04  7.1530E+00  1.2290E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.7571E+06  5.0000E+04  1.2280E+04  7.2519E+00  1.2288E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.8071E+06  5.0000E+04  1.2277E+04  7.3508E+00  1.2285E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.8571E+06  5.0000E+04  1.2274E+04  7.4497E+00  1.2282E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.9071E+06  5.0000E+04  1.2271E+04  7.5485E+00  1.2279E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.9571E+06  5.0000E+04  1.2268E+04  7.6474E+00  1.2276E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.0071E+06  5.0000E+04  1.2265E+04  7.7462E+00  1.2273E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.0571E+06  5.0000E+04  1.2262E+04  7.8450E+00  1.2270E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.1071E+06  5.0000E+04  1.2259E+04  7.9438E+00  1.2267E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.1571E+06  5.0000E+04  1.2256E+04  8.0426E+00  1.2264E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.2071E+06  5.0000E+04  1.2253E+04  8.1413E+00  1.2262E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.2571E+06  5.0000E+04  1.2250E+04  8.2401E+00  1.2259E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.3071E+06  5.0000E+04  1.2247E+04  8.3388E+00  1.2256E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.3571E+06  5.0000E+04  1.2244E+04  8.4375E+00  1.2253E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.4071E+06  5.0000E+04  1.2241E+04  8.5362E+00  1.2250E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.4571E+06  5.0000E+04  1.2238E+04  8.6349E+00  1.2247E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.5071E+06  5.0000E+04  1.2235E+04  8.7336E+00  1.2244E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.5571E+06  5.0000E+04  1.2232E+04  8.8322E+00  1.2241E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.6071E+06  5.0000E+04  1.2229E+04  8.9309E+00  1.2238E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.6571E+06  5.0000E+04  1.2227E+04  9.0295E+00  1.2236E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.7071E+06  5.0000E+04  1.2224E+04  9.1281E+00  1.2233E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.7571E+06  5.0000E+04  1.2221E+04  9.2267E+00  1.2230E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.8071E+06  5.0000E+04  1.2218E+04  9.3253E+00  1.2227E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.8571E+06  5.0000E+04  1.2215E+04  9.4239E+00  1.2224E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.9071E+06  5.0000E+04  1.2212E+04  9.5224E+00  1.2221E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.9571E+06  5.0000E+04  1.2209E+04  9.6209E+00  1.2218E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.0000E+06  4.2905E+04  1.2206E+04  9.7055E+00  1.2216E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.0500E+06  5.0000E+04  1.2203E+04  9.8040E+00  1.2213E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.1000E+06  5.0000E+04  1.2200E+04  9.9025E+00  1.2210E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.1500E+06  5.0000E+04  1.2197E+04  1.0001E+01  1.2207E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.2000E+06  5.0000E+04  1.2194E+04  1.0099E+01  1.2204E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.2500E+06  5.0000E+04  1.2191E+04  1.0198E+01  1.2201E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.3000E+06  5.0000E+04  1.2188E+04  1.0296E+01  1.2198E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.3500E+06  5.0000E+04  1.2185E+04  1.0395E+01  1.2196E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.4000E+06  5.0000E+04  1.2182E+04  1.0493E+01  1.2193E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.4500E+06  5.0000E+04  1.2179E+04  1.0592E+01  1.2190E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.5000E+06  5.0000E+04  1.2176E+04  1.0690E+01  1.2187E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.5500E+06  5.0000E+04  1.2173E+04  1.0788E+01  1.2184E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.6000E+06  5.0000E+04  1.2170E+04  1.0887E+01  1.2181E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.6500E+06  5.0000E+04  1.2167E+04  1.0985E+01  1.2178E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.7000E+06  5.0000E+04  1.2164E+04  1.1083E+01  1.2175E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.7500E+06  5.0000E+04  1.2161E+04  1.1182E+01  1.2173E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.8000E+06  5.0000E+04  1.2158E+04  1.1280E+01  1.2170E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.8500E+06  5.0000E+04  1.2155E+04  1.1378E+01  1.2167E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.9000E+06  5.0000E+04  1.2152E+04  1.1476E+01  1.2164E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.9500E+06  5.0000E+04  1.2149E+04  1.1575E+01  1.2161E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.0000E+06  5.0000E+04  1.2147E+04  1.1673E+01  1.2158E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.0500E+06  5.0000E+04  1.2144E+04  1.1771E+01  1.2155E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.1000E+06  5.0000E+04  1.2141E+04  1.1869E+01  1.2152E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.1500E+06  5.0000E+04  1.2138E+04  1.1967E+01  1.2150E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.2000E+06  5.0000E+04  1.2135E+04  1.2066E+01  1.2147E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.2500E+06  5.0000E+04  1.2132E+04  1.2164E+01  1.2144E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.3000E+06  5.0000E+04  1.2129E+04  1.2262E+01  1.2141E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.3500E+06  5.0000E+04  1.2126E+04  1.2360E+01  1.2138E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.4000E+06  5.0000E+04  1.2123E+04  1.2458E+01  1.2135E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.4500E+06  5.0000E+04  1.2120E+04  1.2556E+01  1.2132E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.5000E+06  5.0000E+04  1.2117E+04  1.2654E+01  1.2129E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.5500E+06  5.0000E+04  1.2114E+04  1.2752E+01  1.2127E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.6000E+06  5.0000E+04  1.2111E+04  1.2850E+01  1.2124E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.6500E+06  5.0000E+04  1.2108E+04  1.2948E+01  1.2121E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.7000E+06  5.0000E+04  1.2105E+04  1.3046E+01  1.2118E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.7500E+06  5.0000E+04  1.2102E+04  1.3144E+01  1.2115E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.8000E+06  5.0000E+04  1.2099E+04  1.3242E+01  1.2112E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.8500E+06  5.0000E+04  1.2096E+04  1.3340E+01  1.2109E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.9000E+06  5.0000E+04  1.2093E+04  1.3438E+01  1.2107E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  6.9500E+06  5.0000E+04  1.2090E+04  1.3536E+01  1.2104E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.0000E+06  5.0000E+04  1.2087E+04  1.3634E+01  1.2101E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.0500E+06  5.0000E+04  1.2084E+04  1.3732E+01  1.2098E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.1000E+06  5.0000E+04  1.2081E+04  1.3830E+01  1.2095E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.1500E+06  5.0000E+04  1.2078E+04  1.3928E+01  1.2092E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.2000E+06  5.0000E+04  1.2075E+04  1.4026E+01  1.2089E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.2500E+06  5.0000E+04  1.2072E+04  1.4123E+01  1.2086E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.3000E+06  5.0000E+04  1.2069E+04  1.4221E+01  1.2084E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.3500E+06  5.0000E+04  1.2066E+04  1.4319E+01  1.2081E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.4000E+06  5.0000E+04  1.2063E+04  1.4417E+01  1.2078E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.4500E+06  5.0000E+04  1.2061E+04  1.4515E+01  1.2075E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.5000E+06  5.0000E+04  1.2058E+04  1.4612E+01  1.2072E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.5500E+06  5.0000E+04  1.2055E+04  1.4710E+01  1.2069E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.6000E+06  5.0000E+04  1.2052E+04  1.4808E+01  1.2066E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
