0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 2.00000E+00 
2.00000E+00 1.00000E+00 1.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 
2.00000E+00 1.00000E+00 1.00000E+00 2.00000E+00 4.00000E+00 2.00000E+00 2.00000E+00 1.00000E+00 3.00000E+00 3.00000E+00 
3.00000E+00 2.00000E+00 2.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 2.00000E+00 3.00000E+00 3.00000E+00 
2.00000E+00 3.00000E+00 3.00000E+00 4.00000E+00 4.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 4.00000E+00 4.00000E+00 
3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 
ZONE T = "plot.14", I = 6, J = 5, K = 4, DATAPACKING = BLOCK,
VARLOCATION=(4=CELLCENTERED, 5=CELLCENTERED, 6=CELLCENTERED, 7=CELLCENTERED, 8=CELLCENTERED)
0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 21 33 
46 60 0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 
21 33 46 60 0.000000000E+00 10 21 33 46 60 
0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 21 33 
46 60 0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 
21 33 46 60 0.000000000E+00 10 21 33 46 60 
0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 21 33 
46 60 0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 
21 33 46 60 0.000000000E+00 10 21 33 46 60 
0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 21 33 
46 60 0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 
21 33 46 60 0.000000000E+00 10 21 33 46 60 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 13 13 13 13 
13 13 25 25 25 25 25 25 36 36 
36 36 36 36 46 46 46 46 46 46 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 13 13 13 13 
13 13 25 25 25 25 25 25 36 36 
36 36 36 36 46 46 46 46 46 46 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 13 13 13 13 
13 13 25 25 25 25 25 25 36 36 
36 36 36 36 46 46 46 46 46 46 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 13 13 13 13 
13 13 25 25 25 25 25 25 36 36 
36 36 36 36 46 46 46 46 46 46 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 
15 15 15 15 15 15 15 15 15 15 
15 15 15 15 15 15 15 15 15 15 
15 15 15 15 15 15 15 15 15 15 
35 35 35 35 35 35 35 35 35 35 
35 35 35 35 35 35 35 35 35 35 
35 35 35 35 35 35 35 35 35 35 
60 60 60 60 60 60 60 60 60 60 
60 60 60 60 60 60 60 60 60 60 
60 60 60 60 60 60 60 60 60 60 
1.95000E+03 2.14500E+03 2.34000E+03 2.53500E+03 2.73000E+03 1.80000E+03 1.98000E+03 2.16000E+03 2.34000E+03 2.52000E+03 
1.65000E+03 1.81500E+03 1.98000E+03 2.14500E+03 2.31000E+03 1.50000E+03 1.65000E+03 1.80000E+03 1.95000E+03 2.10000E+03 
2.60000E+03 2.86000E+03 3.12000E+03 3.38000E+03 3.64000E+03 2.40000E+03 2.64000E+03 2.88000E+03 3.12000E+03 3.36000E+03 
2.20000E+03 2.42000E+03 2.64000E+03 2.86000E+03 3.08000E+03 2.00000E+03 2.20000E+03 2.40000E+03 2.60000E+03 2.80000E+03 
3.25000E+03 3.57500E+03 3.90000E+03 4.22500E+03 4.55000E+03 3.00000E+03 3.30000E+03 3.60000E+03 3.90000E+03 4.20000E+03 
2.75000E+03 3.02500E+03 3.30000E+03 3.57500E+03 3.85000E+03 2.50000E+03 2.75000E+03 3.00000E+03 3.25000E+03 3.50000E+03 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 
1.10088E-01 1.20039E-01 1.20039E-01 1.30012E-01 1.30012E-01 1.20039E-01 1.20039E-01 1.20039E-01 1.31395E-01 1.30012E-01 
1.20039E-01 1.20039E-01 1.20039E-01 1.21767E-01 1.20039E-01 1.20039E-01 1.20039E-01 1.20039E-01 1.20039E-01 1.20039E-01 
3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 
3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 
1.99254E+05 1.99260E+05 1.99260E+05 1.99260E+05 1.99260E+05 1.99252E+05 1.99260E+05 1.99260E+05 1.99260E+05 1.99260E+05 
1.99230E+05 1.99257E+05 1.99260E+05 1.99260E+05 1.99260E+05 1.99232E+05 1.99250E+05 1.99260E+05 1.99260E+05 1.99260E+05 
-2.10940E+04 -2.10940E+04 -2.10940E+04 -2.10940E+04 -2.10940E+04 -2.10940E+04 -2.10940E+04 -2.10940E+04 8.00816E+04 -2.10940E+04 
-2.10940E+04 -2.10940E+04 -2.10940E+04 7.17556E+04 -2.10940E+04 -2.10940E+04 -2.10940E+04 -2.10940E+04 -2.10940E+04 -2.10940E+04 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.05210E-02 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 1.41911E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 2.00000E+00 
2.00000E+00 1.00000E+00 1.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 
2.00000E+00 1.00000E+00 1.00000E+00 2.00000E+00 4.00000E+00 2.00000E+00 2.00000E+00 1.00000E+00 3.00000E+00 3.00000E+00 
3.00000E+00 2.00000E+00 2.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 2.00000E+00 3.00000E+00 3.00000E+00 
2.00000E+00 3.00000E+00 3.00000E+00 4.00000E+00 4.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 4.00000E+00 4.00000E+00 
3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 
ZONE T = "plot.25", I = 6, J = 5, K = 4, DATAPACKING = BLOCK,
VARLOCATION=(4=CELLCENTERED, 5=CELLCENTERED, 6=CELLCENTERED, 7=CELLCENTERED, 8=CELLCENTERED)
0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 21 33 
46 60 0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 
21 33 46 60 0.000000000E+00 10 21 33 46 60 
0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 21 33 
46 60 0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 
21 33 46 60 0.000000000E+00 10 21 33 46 60 
0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 21 33 
46 60 0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 
21 33 46 60 0.000000000E+00 10 21 33 46 60 
0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 21 33 
46 60 0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 
21 33 46 60 0.000000000E+00 10 21 33 46 60 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 13 13 13 13 
13 13 25 25 25 25 25 25 36 36 
36 36 36 36 46 46 46 46 46 46 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 13 13 13 13 
13 13 25 25 25 25 25 25 36 36 
36 36 36 36 46 46 46 46 46 46 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 13 13 13 13 
13 13 25 25 25 25 25 25 36 36 
36 36 36 36 46 46 46 46 46 46 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 13 13 13 13 
13 13 25 25 25 25 25 25 36 36 
36 36 36 36 46 46 46 46 46 46 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 
15 15 15 15 15 15 15 15 15 15 
15 15 15 15 15 15 15 15 15 15 
15 15 15 15 15 15 15 15 15 15 
35 35 35 35 35 35 35 35 35 35 
35 35 35 35 35 35 35 35 35 35 
35 35 35 35 35 35 35 35 35 35 
60 60 60 60 60 60 60 60 60 60 
60 60 60 60 60 60 60 60 60 60 
60 60 60 60 60 60 60 60 60 60 
1.95000E+03 2.14500E+03 2.34000E+03 2.53500E+03 2.73000E+03 1.80000E+03 1.98000E+03 2.16000E+03 2.34000E+03 2.52000E+03 
1.65000E+03 1.81500E+03 1.98000E+03 2.14500E+03 2.31000E+03 1.50000E+03 1.65000E+03 1.80000E+03 1.95000E+03 2.10000E+03 
2.60000E+03 2.86000E+03 3.12000E+03 3.38000E+03 3.64000E+03 2.40000E+03 2.64000E+03 2.88000E+03 3.12000E+03 3.36000E+03 
2.20000E+03 2.42000E+03 2.64000E+03 2.86000E+03 3.08000E+03 2.00000E+03 2.20000E+03 2.40000E+03 2.60000E+03 2.80000E+03 
3.25000E+03 3.57500E+03 3.90000E+03 4.22500E+03 4.55000E+03 3.00000E+03 3.30000E+03 3.60000E+03 3.90000E+03 4.20000E+03 
2.75000E+03 3.02500E+03 3.30000E+03 3.57500E+03 3.85000E+03 2.50000E+03 2.75000E+03 3.00000E+03 3.25000E+03 3.50000E+03 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 
1.10088E-01 1.20039E-01 1.20039E-01 1.30012E-01 1.30012E-01 1.20039E-01 1.20039E-01 1.20039E-01 1.43836E-01 1.30012E-01 
1.20039E-01 1.20039E-01 1.20039E-01 1.37319E-01 1.20039E-01 1.20039E-01 1.20039E-01 1.20039E-01 1.20039E-01 1.20039E-01 
3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70647E+05 3.70649E+05 
3.70647E+05 3.70647E+05 3.70647E+05 3.70648E+05 3.70649E+05 3.70647E+05 3.70647E+05 3.70648E+05 3.70648E+05 3.70649E+05 
1.99228E+05 1.99257E+05 1.99260E+05 1.99259E+05 1.99259E+05 1.99227E+05 1.99245E+05 1.99259E+05 1.99259E+05 1.99259E+05 
1.99220E+05 1.99234E+05 1.99252E+05 1.99258E+05 1.99258E+05 1.99220E+05 1.99226E+05 1.99247E+05 1.99257E+05 1.99258E+05 
-2.10940E+04 -2.10940E+04 -2.10940E+04 -2.06272E+04 -2.10940E+04 -2.10940E+04 -2.10940E+04 -2.10581E+04 9.22439E+04 -2.06921E+04 
-2.10940E+04 -2.10940E+04 -2.10507E+04 8.86687E+04 -2.10596E+04 -2.10940E+04 -2.10940E+04 -2.10940E+04 -2.10322E+04 -2.10940E+04 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.26318E-11 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 1.38239E-10 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 
0.00000E+00 0.00000E+00 0.00000E+00 8.42320E-08 0.00000E+00 0.00000E+00 0.00000E+00 2.18104E-08 9.61093E-02 7.24519E-08 
0.00000E+00 0.00000E+00 3.45393E-08 1.25839E-01 2.74138E-08 0.00000E+00 0.00000E+00 0.00000E+00 4.93359E-08 0.00000E+00 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 2.00000E+00 
2.00000E+00 1.00000E+00 1.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 2.00000E+00 
2.00000E+00 1.00000E+00 1.00000E+00 2.00000E+00 4.00000E+00 2.00000E+00 2.00000E+00 1.00000E+00 3.00000E+00 3.00000E+00 
3.00000E+00 2.00000E+00 2.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 2.00000E+00 3.00000E+00 3.00000E+00 
2.00000E+00 3.00000E+00 3.00000E+00 4.00000E+00 4.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 4.00000E+00 4.00000E+00 
3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 3.00000E+00 
ZONE T = "plot.37", I = 6, J = 5, K = 4, DATAPACKING = BLOCK,
VARLOCATION=(4=CELLCENTERED, 5=CELLCENTERED, 6=CELLCENTERED, 7=CELLCENTERED, 8=CELLCENTERED)
0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 21 33 
46 60 0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 
21 33 46 60 0.000000000E+00 10 21 33 46 60 
0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 21 33 
46 60 0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 
21 33 46 60 0.000000000E+00 10 21 33 46 60 
0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 21 33 
46 60 0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 
21 33 46 60 0.000000000E+00 10 21 33 46 60 
0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 21 33 
46 60 0.000000000E+00 10 21 33 46 60 0.000000000E+00 10 
21 33 46 60 0.000000000E+00 10 21 33 46 60 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 13 13 13 13 
13 13 25 25 25 25 25 25 36 36 
36 36 36 36 46 46 46 46 46 46 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 13 13 13 13 
13 13 25 25 25 25 25 25 36 36 
36 36 36 36 46 46 46 46 46 46 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 13 13 13 13 
13 13 25 25 25 25 25 25 36 36 
36 36 36 36 46 46 46 46 46 46 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 13 13 13 13 
13 13 25 25 25 25 25 25 36 36 
36 36 36 36 46 46 46 46 46 46 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 
0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 
15 15 15 15 15 15 15 15 15 15 
15 15 15 15 15 15 15 15 15 15 
15 15 15 15 15 15 15 15 15 15 
35 35 35 35 35 35 35 35 35 35 
35 35 35 35 35 35 35 35 35 35 
35 35 35 35 35 35 35 35 35 35 
60 60 60 60 60 60 60 60 60 60 
60 60 60 60 60 60 60 60 60 60 
60 60 60 60 60 60 60 60 60 60 
1.95000E+03 2.14500E+03 2.34000E+03 2.53500E+03 2.73000E+03 1.80000E+03 1.98000E+03 2.16000E+03 2.34000E+03 2.52000E+03 
1.65000E+03 1.81500E+03 1.98000E+03 2.14500E+03 2.31000E+03 1.50000E+03 1.65000E+03 1.80000E+03 1.95000E+03 2.10000E+03 
2.60000E+03 2.86000E+03 3.12000E+03 3.38000E+03 3.64000E+03 2.40000E+03 2.64000E+03 2.88000E+03 3.12000E+03 3.36000E+03 
2.20000E+03 2.42000E+03 2.64000E+03 2.86000E+03 3.08000E+03 2.00000E+03 2.20000E+03 2.40000E+03 2.60000E+03 2.80000E+03 
3.25000E+03 3.57500E+03 3.90000E+03 4.22500E+03 4.55000E+03 3.00000E+03 3.30000E+03 3.60000E+03 3.90000E+03 4.20000E+03 
2.75000E+03 3.02500E+03 3.30000E+03 3.57500E+03 3.85000E+03 2.50000E+03 2.75000E+03 3.00000E+03 3.25000E+03 3.50000E+03 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 
1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 1.00000E+00 
1.10088E-01 1.20039E-01 1.20039E-01 1.31303E-01 1.30012E-01 1.20039E-01 1.20039E-01 1.20676E-01 2.65081E-01 1.31174E-01 
1.20039E-01 1.20039E-01 1.20784E-01 2.90569E-01 1.20668E-01 1.20039E-01 1.20039E-01 1.20039E-01 1.21002E-01 1.20039E-01 
